,ada_b,gtree_b,knn,rf,svm
1,0.5384615384615384,0.5305039787798409,0.5464190981432361,0.5145888594164456,0.583554376657825
2,0.5531914893617021,0.5319148936170213,0.5053191489361702,0.5132978723404256,0.5824468085106383
3,0.5173333333333333,0.528,0.496,0.5413333333333333,0.584
4,0.5213903743315508,0.5080213903743316,0.5427807486631016,0.5427807486631016,0.5828877005347594
5,0.5320855614973262,0.516042780748663,0.5133689839572193,0.49732620320855614,0.5828877005347594
