,ada_b,gtree_b,knn,rf,svm
1,0.5251989389920424,0.5411140583554377,0.5570291777188329,0.5517241379310345,0.583554376657825
2,0.5623342175066313,0.5172413793103449,0.5384615384615384,0.5490716180371353,0.583554376657825
3,0.5384615384615384,0.5358090185676393,0.5464190981432361,0.5596816976127321,0.583554376657825
4,0.5106382978723404,0.5159574468085106,0.5292553191489362,0.5585106382978723,0.5824468085106383
5,0.512,0.5146666666666667,0.4906666666666666,0.5066666666666667,0.584
6,0.5267379679144385,0.4973262032085562,0.5026737967914439,0.5347593582887701,0.5828877005347594
7,0.5053475935828877,0.5133689839572193,0.4946524064171123,0.4919786096256685,0.5828877005347594
8,0.5281501340482574,0.49865951742627346,0.4959785522788204,0.48525469168900803,0.5817694369973191
9,0.521505376344086,0.5161290322580645,0.489247311827957,0.5241935483870968,0.5833333333333334
